timestamp,sala,estado,temperatura,humedad,co2,mensaje
2025-05-01T08:27:44,Sala_3,INFO,24.3,69.4,818,"Medición registrada: T=24.3°C, H=69.4%, CO2=818ppm"
2025-05-01T08:17:25,Sala_3,INFO,20.7,69.6,650,"Medición registrada: T=20.7°C, H=69.6%, CO2=650ppm"
2025-05-01T08:31:30,Sala_4,INFO,18.5,65.8,626,"Medición registrada: T=18.5°C, H=65.8%, CO2=626ppm"
2025-05-01T08:28:08,Sala_2,INFO,22.4,66.3,712,"Medición registrada: T=22.4°C, H=66.3%, CO2=712ppm"
2025-05-01T08:35:20,Sala_4,INFO,18.1,64.2,586,"Medición registrada: T=18.1°C, H=64.2%, CO2=586ppm"
2025-05-01T08:35:30,Sala_2,ERROR,18.1,61.3,573,"Medición registrada: T=18.1°C, H=61.3%, CO2=573ppm"
2025-05-01T08:17:50,Sala_4,INFO,24.7,50.1,787,"Medición registrada: T=24.7°C, H=50.1%, CO2=787ppm"
2025-05-01T08:17:55,Sala_2,INFO,20.6,63.6,417,"Medición registrada: T=20.6°C, H=63.6%, CO2=417ppm"
2025-05-01T08:32:24,Sala_5,INFO,19.1,68.8,857,"Medición registrada: T=19.1°C, H=68.8%, CO2=857ppm"
2025-05-01T08:21:42,Sala_1,INFO,25.3,69.7,811,"Medición registrada: T=25.3°C, H=69.7%, CO2=811ppm"
2025-05-01T08:32:42,Sala_1,INFO,20.6,31.2,491,"Medición registrada: T=20.6°C, H=31.2%, CO2=491ppm"
2025-05-01T08:25:33,Sala_1,INFO,19.4,31.0,540,"Medición registrada: T=19.4°C, H=31.0%, CO2=540ppm"
2025-05-01T08:33:00,Sala_5,ERROR,25.6,34.2,732,"Medición registrada: T=25.6°C, H=34.2%, CO2=732ppm"
2025-05-01T08:25:47,Sala_3,WARNING,23.3,43.8,860,"Medición registrada: T=23.3°C, H=43.8%, CO2=860ppm"
2025-05-01T08:29:36,Sala_3,INFO,22.4,51.3,487,"Medición registrada: T=22.4°C, H=51.3%, CO2=487ppm"
2025-05-01T08:33:27,Sala_1,INFO,19.7,57.5,625,"Medición registrada: T=19.7°C, H=57.5%, CO2=625ppm"
2025-05-01T08:26:08,Sala_1,INFO,22.3,67.8,372,"Medición registrada: T=22.3°C, H=67.8%, CO2=372ppm"
2025-05-01T08:26:15,Sala_1,INFO,24.3,62.0,1165,"Medición registrada: T=24.3°C, H=62.0%, CO2=1165ppm"
2025-05-01T08:22:36,Sala_3,INFO,23.7,65.9,1154,"Medición registrada: T=23.7°C, H=65.9%, CO2=1154ppm"
2025-05-01T08:37:50,Sala_2,ERROR,25.9,56.5,487,"Medición registrada: T=25.9°C, H=56.5%, CO2=487ppm"
2025-05-01T08:38:00,Sala_3,INFO,25.4,31.5,450,"Medición registrada: T=25.4°C, H=31.5%, CO2=450ppm"
2025-05-01T08:22:54,Sala_2,INFO,25.7,39.0,912,"Medición registrada: T=25.7°C, H=39.0%, CO2=912ppm"
2025-05-01T08:38:20,Sala_2,INFO,23.6,65.3,433,"Medición registrada: T=23.6°C, H=65.3%, CO2=433ppm"
2025-05-01T08:38:30,Sala_3,INFO,18.1,41.8,903,"Medición registrada: T=18.1°C, H=41.8%, CO2=903ppm"
2025-05-01T08:34:48,Sala_4,INFO,25.7,43.8,636,"Medición registrada: T=25.7°C, H=43.8%, CO2=636ppm"
2025-05-01T08:19:25,Sala_4,INFO,21.6,41.8,921,"Medición registrada: T=21.6°C, H=41.8%, CO2=921ppm"
2025-05-01T08:27:18,Sala_4,INFO,18.1,40.8,482,"Medición registrada: T=18.1°C, H=40.8%, CO2=482ppm"
2025-05-01T08:35:15,Sala_4,INFO,26.0,37.3,1003,"Medición registrada: T=26.0°C, H=37.3%, CO2=1003ppm"
2025-05-01T08:19:40,Sala_2,INFO,18.5,37.8,1090,"Medición registrada: T=18.5°C, H=37.8%, CO2=1090ppm"
2025-05-01T08:35:33,Sala_3,WARNING,21.7,58.7,470,"Medición registrada: T=21.7°C, H=58.7%, CO2=470ppm"
2025-05-01T08:35:42,Sala_2,INFO,21.5,42.8,369,"Medición registrada: T=21.5°C, H=42.8%, CO2=369ppm"
2025-05-01T08:23:54,Sala_1,INFO,26.0,64.7,1098,"Medición registrada: T=26.0°C, H=64.7%, CO2=1098ppm"
2025-05-01T08:20:00,Sala_5,INFO,22.7,64.2,1072,"Medición registrada: T=22.7°C, H=64.2%, CO2=1072ppm"
2025-05-01T08:36:09,Sala_2,INFO,23.8,44.8,1162,"Medición registrada: T=23.8°C, H=44.8%, CO2=1162ppm"
2025-05-01T08:36:18,Sala_1,WARNING,25.0,48.5,762,"Medición registrada: T=25.0°C, H=48.5%, CO2=762ppm"
2025-05-01T08:36:27,Sala_3,INFO,19.4,57.1,906,"Medición registrada: T=19.4°C, H=57.1%, CO2=906ppm"
2025-05-01T08:28:28,Sala_5,WARNING,18.4,60.1,804,"Medición registrada: T=18.4°C, H=60.1%, CO2=804ppm"
2025-05-01T08:32:40,Sala_3,INFO,22.2,52.0,876,"Medición registrada: T=22.2°C, H=52.0%, CO2=876ppm"
2025-05-01T08:41:00,Sala_4,INFO,18.9,34.4,1185,"Medición registrada: T=18.9°C, H=34.4%, CO2=1185ppm"
2025-05-01T08:20:35,Sala_4,INFO,23.3,61.4,629,"Medición registrada: T=23.3°C, H=61.4%, CO2=629ppm"
2025-05-01T08:20:40,Sala_5,INFO,23.9,62.6,1151,"Medición registrada: T=23.9°C, H=62.6%, CO2=1151ppm"
2025-05-01T08:41:30,Sala_4,INFO,19.2,35.3,778,"Medición registrada: T=19.2°C, H=35.3%, CO2=778ppm"
2025-05-01T08:37:30,Sala_2,INFO,21.2,45.6,716,"Medición registrada: T=21.2°C, H=45.6%, CO2=716ppm"
2025-05-01T08:29:17,Sala_4,INFO,18.4,37.2,367,"Medición registrada: T=18.4°C, H=37.2%, CO2=367ppm"
2025-05-01T08:33:36,Sala_3,WARNING,25.5,48.4,560,"Medición registrada: T=25.5°C, H=48.4%, CO2=560ppm"
2025-05-01T08:42:10,Sala_1,INFO,22.7,53.7,619,"Medición registrada: T=22.7°C, H=53.7%, CO2=619ppm"
2025-05-01T08:33:52,Sala_4,INFO,24.7,50.5,843,"Medición registrada: T=24.7°C, H=50.5%, CO2=843ppm"
2025-05-01T08:29:45,Sala_3,INFO,21.3,39.9,849,"Medición registrada: T=21.3°C, H=39.9%, CO2=849ppm"
2025-05-01T08:42:40,Sala_4,INFO,21.6,58.1,496,"Medición registrada: T=21.6°C, H=58.1%, CO2=496ppm"
2025-05-01T08:34:16,Sala_3,INFO,18.2,49.8,874,"Medición registrada: T=18.2°C, H=49.8%, CO2=874ppm"
2025-05-01T08:25:48,Sala_4,ERROR,23.4,56.6,1140,"Medición registrada: T=23.4°C, H=56.6%, CO2=1140ppm"
2025-05-01T08:38:51,Sala_1,INFO,25.6,53.3,998,"Medición registrada: T=25.6°C, H=53.3%, CO2=998ppm"
2025-05-01T08:26:00,Sala_1,INFO,20.0,68.2,487,"Medición registrada: T=20.0°C, H=68.2%, CO2=487ppm"
2025-05-01T08:39:09,Sala_4,INFO,20.4,52.6,443,"Medición registrada: T=20.4°C, H=52.6%, CO2=443ppm"
2025-05-01T08:34:56,Sala_1,WARNING,20.7,36.1,843,"Medición registrada: T=20.7°C, H=36.1%, CO2=843ppm"
2025-05-01T08:21:55,Sala_2,INFO,21.4,42.3,609,"Medición registrada: T=21.4°C, H=42.3%, CO2=609ppm"
2025-05-01T08:30:48,Sala_1,WARNING,21.5,54.1,421,"Medición registrada: T=21.5°C, H=54.1%, CO2=421ppm"
2025-05-01T08:39:45,Sala_4,INFO,21.5,40.3,1041,"Medición registrada: T=21.5°C, H=40.3%, CO2=1041ppm"
2025-05-01T08:39:54,Sala_1,ERROR,25.2,42.2,1142,"Medición registrada: T=25.2°C, H=42.2%, CO2=1142ppm"
2025-05-01T08:40:03,Sala_4,INFO,24.8,61.2,593,"Medición registrada: T=24.8°C, H=61.2%, CO2=593ppm"
2025-05-01T08:22:20,Sala_1,INFO,18.4,68.0,765,"Medición registrada: T=18.4°C, H=68.0%, CO2=765ppm"
2025-05-01T08:22:25,Sala_1,INFO,20.5,51.0,743,"Medición registrada: T=20.5°C, H=51.0%, CO2=743ppm"
2025-05-01T08:31:30,Sala_5,INFO,19.7,54.2,977,"Medición registrada: T=19.7°C, H=54.2%, CO2=977ppm"
2025-05-01T08:40:39,Sala_1,WARNING,22.7,37.6,468,"Medición registrada: T=22.7°C, H=37.6%, CO2=468ppm"
2025-05-01T08:36:16,Sala_3,INFO,21.7,39.1,585,"Medición registrada: T=21.7°C, H=39.1%, CO2=585ppm"
2025-05-01T08:22:45,Sala_4,INFO,26.0,43.0,584,"Medición registrada: T=26.0°C, H=43.0%, CO2=584ppm"
2025-05-01T08:41:06,Sala_2,WARNING,18.4,37.3,799,"Medición registrada: T=18.4°C, H=37.3%, CO2=799ppm"
2025-05-01T08:22:55,Sala_5,ERROR,25.2,37.2,639,"Medición registrada: T=25.2°C, H=37.2%, CO2=639ppm"
2025-05-01T08:23:00,Sala_2,ERROR,20.1,62.7,1130,"Medición registrada: T=20.1°C, H=62.7%, CO2=1130ppm"
2025-05-01T08:32:19,Sala_4,ERROR,23.2,63.0,1024,"Medición registrada: T=23.2°C, H=63.0%, CO2=1024ppm"
2025-05-01T08:32:26,Sala_2,ERROR,23.6,46.3,617,"Medición registrada: T=23.6°C, H=46.3%, CO2=617ppm"
2025-05-01T08:32:33,Sala_1,INFO,18.5,43.0,781,"Medición registrada: T=18.5°C, H=43.0%, CO2=781ppm"
2025-05-01T08:46:40,Sala_4,INFO,21.5,39.2,1031,"Medición registrada: T=21.5°C, H=39.2%, CO2=1031ppm"
2025-05-01T08:46:50,Sala_1,ERROR,23.5,37.3,1007,"Medición registrada: T=23.5°C, H=37.3%, CO2=1007ppm"
2025-05-01T08:23:30,Sala_1,ERROR,20.3,40.5,354,"Medición registrada: T=20.3°C, H=40.5%, CO2=354ppm"
2025-05-01T08:37:44,Sala_3,INFO,22.3,55.2,822,"Medición registrada: T=22.3°C, H=55.2%, CO2=822ppm"
2025-05-01T08:42:36,Sala_1,WARNING,22.2,69.9,819,"Medición registrada: T=22.2°C, H=69.9%, CO2=819ppm"
2025-05-01T08:33:15,Sala_5,WARNING,21.5,50.4,358,"Medición registrada: T=21.5°C, H=50.4%, CO2=358ppm"
2025-05-01T08:42:54,Sala_3,INFO,21.4,57.6,803,"Medición registrada: T=21.4°C, H=57.6%, CO2=803ppm"
2025-05-01T08:47:50,Sala_3,WARNING,22.2,33.8,393,"Medición registrada: T=22.2°C, H=33.8%, CO2=393ppm"
2025-05-01T08:38:24,Sala_4,INFO,19.3,62.1,792,"Medición registrada: T=19.3°C, H=62.1%, CO2=792ppm"
2025-05-01T08:43:21,Sala_5,WARNING,25.7,39.0,762,"Medición registrada: T=25.7°C, H=39.0%, CO2=762ppm"
2025-05-01T08:33:50,Sala_2,WARNING,18.8,59.1,1083,"Medición registrada: T=18.8°C, H=59.1%, CO2=1083ppm"
2025-05-01T08:38:48,Sala_3,INFO,20.2,57.6,1188,"Medición registrada: T=20.2°C, H=57.6%, CO2=1188ppm"
2025-05-01T08:34:04,Sala_2,INFO,24.6,32.1,1126,"Medición registrada: T=24.6°C, H=32.1%, CO2=1126ppm"
2025-05-01T08:48:50,Sala_1,INFO,21.8,46.4,1067,"Medición registrada: T=21.8°C, H=46.4%, CO2=1067ppm"
2025-05-01T08:49:00,Sala_3,INFO,19.3,63.6,669,"Medición registrada: T=19.3°C, H=63.6%, CO2=669ppm"
2025-05-01T08:49:10,Sala_1,WARNING,19.2,47.9,1103,"Medición registrada: T=19.2°C, H=47.9%, CO2=1103ppm"
2025-05-01T08:29:36,Sala_4,INFO,23.9,31.6,427,"Medición registrada: T=23.9°C, H=31.6%, CO2=427ppm"
2025-05-01T08:49:30,Sala_5,INFO,20.6,63.7,904,"Medición registrada: T=20.6°C, H=63.7%, CO2=904ppm"
2025-05-01T08:29:48,Sala_1,WARNING,22.8,40.9,846,"Medición registrada: T=22.8°C, H=40.9%, CO2=846ppm"
2025-05-01T08:39:52,Sala_4,INFO,21.5,68.1,519,"Medición registrada: T=21.5°C, H=68.1%, CO2=519ppm"
2025-05-01T08:45:00,Sala_4,WARNING,24.3,47.5,1048,"Medición registrada: T=24.3°C, H=47.5%, CO2=1048ppm"
2025-05-01T08:50:10,Sala_5,ERROR,20.9,51.1,379,"Medición registrada: T=20.9°C, H=51.1%, CO2=379ppm"
2025-05-01T08:30:12,Sala_1,INFO,20.6,61.9,567,"Medición registrada: T=20.6°C, H=61.9%, CO2=567ppm"
2025-05-01T08:45:27,Sala_5,INFO,19.3,31.0,977,"Medición registrada: T=19.3°C, H=31.0%, CO2=977ppm"
2025-05-01T08:50:40,Sala_2,INFO,18.1,43.9,1067,"Medición registrada: T=18.1°C, H=43.9%, CO2=1067ppm"
2025-05-01T08:30:30,Sala_2,INFO,25.9,51.9,366,"Medición registrada: T=25.9°C, H=51.9%, CO2=366ppm"
2025-05-01T08:30:36,Sala_4,INFO,25.1,54.8,564,"Medición registrada: T=25.1°C, H=54.8%, CO2=564ppm"
2025-05-01T08:40:56,Sala_4,INFO,25.6,58.2,1026,"Medición registrada: T=25.6°C, H=58.2%, CO2=1026ppm"
2025-05-01T08:35:56,Sala_4,INFO,23.6,40.3,604,"Medición registrada: T=23.6°C, H=40.3%, CO2=604ppm"
2025-05-01T08:51:30,Sala_5,INFO,22.0,45.4,1084,"Medición registrada: T=22.0°C, H=45.4%, CO2=1084ppm"
2025-05-01T08:25:50,Sala_5,INFO,18.3,39.1,819,"Medición registrada: T=18.3°C, H=39.1%, CO2=819ppm"
2025-05-01T08:46:39,Sala_3,WARNING,21.1,58.2,572,"Medición registrada: T=21.1°C, H=58.2%, CO2=572ppm"
2025-05-01T08:52:00,Sala_1,INFO,18.6,45.0,788,"Medición registrada: T=18.6°C, H=45.0%, CO2=788ppm"
2025-05-01T08:41:44,Sala_1,INFO,21.6,51.3,553,"Medición registrada: T=21.6°C, H=51.3%, CO2=553ppm"
2025-05-01T08:36:38,Sala_1,ERROR,25.7,46.0,591,"Medición registrada: T=25.7°C, H=46.0%, CO2=591ppm"
2025-05-01T08:36:45,Sala_2,INFO,23.0,48.1,568,"Medición registrada: T=23.0°C, H=48.1%, CO2=568ppm"
2025-05-01T08:42:08,Sala_4,ERROR,25.7,60.0,530,"Medición registrada: T=25.7°C, H=60.0%, CO2=530ppm"
2025-05-01T08:42:16,Sala_4,INFO,24.0,47.0,568,"Medición registrada: T=24.0°C, H=47.0%, CO2=568ppm"
2025-05-01T08:37:06,Sala_1,INFO,20.0,60.6,1184,"Medición registrada: T=20.0°C, H=60.6%, CO2=1184ppm"
2025-05-01T08:37:13,Sala_1,INFO,24.4,49.8,479,"Medición registrada: T=24.4°C, H=49.8%, CO2=479ppm"
2025-05-01T08:26:40,Sala_2,INFO,23.1,60.8,728,"Medición registrada: T=23.1°C, H=60.8%, CO2=728ppm"
2025-05-01T08:26:45,Sala_1,INFO,19.2,49.1,497,"Medición registrada: T=19.2°C, H=49.1%, CO2=497ppm"
2025-05-01T08:53:40,Sala_1,INFO,24.9,30.6,522,"Medición registrada: T=24.9°C, H=30.6%, CO2=522ppm"
2025-05-01T08:32:18,Sala_4,INFO,20.9,70.0,1104,"Medición registrada: T=20.9°C, H=70.0%, CO2=1104ppm"
2025-05-01T08:43:12,Sala_4,INFO,18.3,45.2,672,"Medición registrada: T=18.3°C, H=45.2%, CO2=672ppm"
2025-05-01T08:48:45,Sala_3,INFO,19.2,49.0,516,"Medición registrada: T=19.2°C, H=49.0%, CO2=516ppm"
2025-05-01T08:43:28,Sala_2,WARNING,21.9,38.9,748,"Medición registrada: T=21.9°C, H=38.9%, CO2=748ppm"
2025-05-01T08:54:30,Sala_2,INFO,20.2,51.3,1191,"Medición registrada: T=20.2°C, H=51.3%, CO2=1191ppm"
2025-05-01T08:38:16,Sala_3,INFO,25.8,37.9,1104,"Medición registrada: T=25.8°C, H=37.9%, CO2=1104ppm"
2025-05-01T08:43:52,Sala_5,ERROR,21.8,46.6,731,"Medición registrada: T=21.8°C, H=46.6%, CO2=731ppm"
2025-05-01T08:38:30,Sala_2,INFO,23.6,65.2,626,"Medición registrada: T=23.6°C, H=65.2%, CO2=626ppm"
2025-05-01T08:49:39,Sala_4,INFO,18.5,49.1,1036,"Medición registrada: T=18.5°C, H=49.1%, CO2=1036ppm"
2025-05-01T08:33:12,Sala_5,ERROR,19.2,31.9,1072,"Medición registrada: T=19.2°C, H=31.9%, CO2=1072ppm"
2025-05-01T08:55:30,Sala_1,WARNING,23.5,69.8,814,"Medición registrada: T=23.5°C, H=69.8%, CO2=814ppm"
2025-05-01T08:33:24,Sala_1,INFO,25.3,37.4,555,"Medición registrada: T=25.3°C, H=37.4%, CO2=555ppm"
2025-05-01T08:33:30,Sala_3,INFO,25.3,49.9,760,"Medición registrada: T=25.3°C, H=49.9%, CO2=760ppm"
2025-05-01T08:44:48,Sala_5,INFO,20.3,63.8,712,"Medición registrada: T=20.3°C, H=63.8%, CO2=712ppm"
2025-05-01T08:28:05,Sala_3,INFO,23.0,52.3,1054,"Medición registrada: T=23.0°C, H=52.3%, CO2=1054ppm"
2025-05-01T08:39:26,Sala_4,WARNING,21.0,48.7,685,"Medición registrada: T=21.0°C, H=48.7%, CO2=685ppm"
2025-05-01T08:50:51,Sala_2,INFO,22.9,57.6,773,"Medición registrada: T=22.9°C, H=57.6%, CO2=773ppm"
2025-05-01T08:51:00,Sala_2,INFO,18.3,38.0,477,"Medición registrada: T=18.3°C, H=38.0%, CO2=477ppm"
2025-05-01T08:51:09,Sala_4,INFO,25.9,31.7,364,"Medición registrada: T=25.9°C, H=31.7%, CO2=364ppm"
2025-05-01T08:45:36,Sala_5,INFO,23.1,56.4,454,"Medición registrada: T=23.1°C, H=56.4%, CO2=454ppm"
2025-05-01T08:45:44,Sala_2,INFO,24.3,56.0,442,"Medición registrada: T=24.3°C, H=56.0%, CO2=442ppm"
2025-05-01T08:45:52,Sala_3,INFO,25.3,50.2,714,"Medición registrada: T=25.3°C, H=50.2%, CO2=714ppm"
2025-05-01T08:34:30,Sala_4,INFO,24.5,44.6,470,"Medición registrada: T=24.5°C, H=44.6%, CO2=470ppm"
2025-05-01T08:28:50,Sala_2,ERROR,18.3,65.9,778,"Medición registrada: T=18.3°C, H=65.9%, CO2=778ppm"
2025-05-01T08:34:42,Sala_3,INFO,25.6,65.1,628,"Medición registrada: T=25.6°C, H=65.1%, CO2=628ppm"
2025-05-01T08:34:48,Sala_5,INFO,23.0,40.7,550,"Medición registrada: T=23.0°C, H=40.7%, CO2=550ppm"
2025-05-01T08:52:21,Sala_5,WARNING,25.9,48.4,739,"Medición registrada: T=25.9°C, H=48.4%, CO2=739ppm"
2025-05-01T08:58:20,Sala_4,INFO,23.0,60.0,1150,"Medición registrada: T=23.0°C, H=60.0%, CO2=1150ppm"
2025-05-01T08:52:39,Sala_3,WARNING,22.3,42.4,424,"Medición registrada: T=22.3°C, H=42.4%, CO2=424ppm"
2025-05-01T08:46:56,Sala_1,INFO,18.7,44.2,640,"Medición registrada: T=18.7°C, H=44.2%, CO2=640ppm"
2025-05-01T08:58:50,Sala_2,INFO,18.3,43.6,728,"Medición registrada: T=18.3°C, H=43.6%, CO2=728ppm"
2025-05-01T08:41:18,Sala_2,INFO,25.4,35.9,718,"Medición registrada: T=25.4°C, H=35.9%, CO2=718ppm"
2025-05-01T08:41:25,Sala_2,WARNING,23.7,49.9,773,"Medición registrada: T=23.7°C, H=49.9%, CO2=773ppm"
2025-05-01T08:59:20,Sala_4,INFO,25.5,66.3,890,"Medición registrada: T=25.5°C, H=66.3%, CO2=890ppm"
2025-05-01T08:41:39,Sala_1,WARNING,21.0,66.7,900,"Medición registrada: T=21.0°C, H=66.7%, CO2=900ppm"
2025-05-01T08:47:44,Sala_3,INFO,23.8,43.4,1104,"Medición registrada: T=23.8°C, H=43.4%, CO2=1104ppm"
2025-05-01T08:59:50,Sala_5,INFO,25.9,49.0,838,"Medición registrada: T=25.9°C, H=49.0%, CO2=838ppm"
2025-05-01T08:42:00,Sala_2,INFO,18.1,67.6,994,"Medición registrada: T=18.1°C, H=67.6%, CO2=994ppm"
2025-05-01T08:42:07,Sala_4,INFO,19.3,61.8,440,"Medición registrada: T=19.3°C, H=61.8%, CO2=440ppm"
2025-05-01T08:42:14,Sala_4,INFO,21.1,35.8,972,"Medición registrada: T=21.1°C, H=35.8%, CO2=972ppm"
2025-05-01T08:48:24,Sala_1,INFO,19.7,42.7,572,"Medición registrada: T=19.7°C, H=42.7%, CO2=572ppm"
2025-05-01T08:48:32,Sala_2,INFO,25.1,54.8,830,"Medición registrada: T=25.1°C, H=54.8%, CO2=830ppm"
2025-05-01T09:00:50,Sala_3,INFO,23.0,37.6,485,"Medición registrada: T=23.0°C, H=37.6%, CO2=485ppm"
2025-05-01T08:48:48,Sala_4,INFO,20.1,62.9,655,"Medición registrada: T=20.1°C, H=62.9%, CO2=655ppm"
2025-05-01T09:01:10,Sala_1,INFO,21.7,35.1,685,"Medición registrada: T=21.7°C, H=35.1%, CO2=685ppm"
2025-05-01T09:01:20,Sala_5,INFO,21.2,53.3,761,"Medición registrada: T=21.2°C, H=53.3%, CO2=761ppm"
2025-05-01T08:30:45,Sala_4,WARNING,23.3,51.8,653,"Medición registrada: T=23.3°C, H=51.8%, CO2=653ppm"
2025-05-01T08:30:50,Sala_1,INFO,19.0,51.6,1084,"Medición registrada: T=19.0°C, H=51.6%, CO2=1084ppm"
2025-05-01T09:01:50,Sala_3,INFO,19.1,55.7,1030,"Medición registrada: T=19.1°C, H=55.7%, CO2=1030ppm"
2025-05-01T08:31:00,Sala_3,INFO,18.4,54.8,595,"Medición registrada: T=18.4°C, H=54.8%, CO2=595ppm"
2025-05-01T08:37:18,Sala_2,WARNING,18.6,41.1,561,"Medición registrada: T=18.6°C, H=41.1%, CO2=561ppm"
2025-05-01T08:31:10,Sala_1,INFO,23.8,31.2,1186,"Medición registrada: T=23.8°C, H=31.2%, CO2=1186ppm"
2025-05-01T08:56:15,Sala_2,ERROR,20.6,53.5,721,"Medición registrada: T=20.6°C, H=53.5%, CO2=721ppm"
2025-05-01T08:31:20,Sala_3,WARNING,22.3,52.9,737,"Medición registrada: T=22.3°C, H=52.9%, CO2=737ppm"
2025-05-01T08:31:25,Sala_4,INFO,24.4,63.7,528,"Medición registrada: T=24.4°C, H=63.7%, CO2=528ppm"
2025-05-01T08:31:30,Sala_4,WARNING,24.0,31.1,575,"Medición registrada: T=24.0°C, H=31.1%, CO2=575ppm"
2025-05-01T09:03:10,Sala_2,INFO,24.4,55.1,466,"Medición registrada: T=24.4°C, H=55.1%, CO2=466ppm"
2025-05-01T09:03:20,Sala_1,INFO,24.5,40.9,638,"Medición registrada: T=24.5°C, H=40.9%, CO2=638ppm"
2025-05-01T08:50:48,Sala_2,INFO,25.3,34.9,1091,"Medición registrada: T=25.3°C, H=34.9%, CO2=1091ppm"
2025-05-01T08:57:18,Sala_3,ERROR,22.1,32.2,1184,"Medición registrada: T=22.1°C, H=32.2%, CO2=1184ppm"
2025-05-01T08:31:55,Sala_1,INFO,24.6,43.8,356,"Medición registrada: T=24.6°C, H=43.8%, CO2=356ppm"
2025-05-01T08:51:12,Sala_2,INFO,23.5,54.1,491,"Medición registrada: T=23.5°C, H=54.1%, CO2=491ppm"
2025-05-01T08:44:55,Sala_3,ERROR,20.0,56.1,990,"Medición registrada: T=20.0°C, H=56.1%, CO2=990ppm"
2025-05-01T08:57:54,Sala_4,INFO,18.6,49.5,846,"Medición registrada: T=18.6°C, H=49.5%, CO2=846ppm"
2025-05-01T09:04:30,Sala_5,WARNING,20.7,38.8,815,"Medición registrada: T=20.7°C, H=38.8%, CO2=815ppm"
2025-05-01T08:51:44,Sala_5,INFO,20.2,32.4,949,"Medición registrada: T=20.2°C, H=32.4%, CO2=949ppm"
2025-05-01T09:04:50,Sala_5,ERROR,25.1,35.5,531,"Medición registrada: T=25.1°C, H=35.5%, CO2=531ppm"
2025-05-01T08:45:30,Sala_5,INFO,20.9,36.2,561,"Medición registrada: T=20.9°C, H=36.2%, CO2=561ppm"
2025-05-01T08:32:35,Sala_1,INFO,18.2,56.6,385,"Medición registrada: T=18.2°C, H=56.6%, CO2=385ppm"
2025-05-01T08:32:40,Sala_4,WARNING,22.8,65.1,503,"Medición registrada: T=22.8°C, H=65.1%, CO2=503ppm"
2025-05-01T08:58:57,Sala_1,INFO,22.1,55.5,1050,"Medición registrada: T=22.1°C, H=55.5%, CO2=1050ppm"
2025-05-01T08:59:06,Sala_1,INFO,22.8,69.1,893,"Medición registrada: T=22.8°C, H=69.1%, CO2=893ppm"
2025-05-01T08:59:15,Sala_1,WARNING,23.8,69.2,873,"Medición registrada: T=23.8°C, H=69.2%, CO2=873ppm"
2025-05-01T08:33:00,Sala_5,INFO,22.5,37.5,984,"Medición registrada: T=22.5°C, H=37.5%, CO2=984ppm"
2025-05-01T08:52:56,Sala_1,INFO,21.5,35.2,722,"Medición registrada: T=21.5°C, H=35.2%, CO2=722ppm"
2025-05-01T08:46:26,Sala_3,INFO,25.9,48.3,969,"Medición registrada: T=25.9°C, H=48.3%, CO2=969ppm"
2025-05-01T08:39:54,Sala_4,WARNING,24.2,59.9,876,"Medición registrada: T=24.2°C, H=59.9%, CO2=876ppm"
2025-05-01T08:53:20,Sala_4,INFO,24.7,64.2,1146,"Medición registrada: T=24.7°C, H=64.2%, CO2=1146ppm"
2025-05-01T08:46:47,Sala_4,WARNING,18.5,54.2,1191,"Medición registrada: T=18.5°C, H=54.2%, CO2=1191ppm"
2025-05-01T09:00:18,Sala_4,INFO,21.7,44.1,607,"Medición registrada: T=21.7°C, H=44.1%, CO2=607ppm"
2025-05-01T08:40:18,Sala_1,INFO,25.8,60.7,534,"Medición registrada: T=25.8°C, H=60.7%, CO2=534ppm"
2025-05-01T08:47:08,Sala_2,INFO,24.5,42.9,528,"Medición registrada: T=24.5°C, H=42.9%, CO2=528ppm"
2025-05-01T09:07:30,Sala_4,ERROR,24.9,54.5,966,"Medición registrada: T=24.9°C, H=54.5%, CO2=966ppm"
2025-05-01T08:47:22,Sala_5,INFO,25.8,32.3,942,"Medición registrada: T=25.8°C, H=32.3%, CO2=942ppm"
2025-05-01T08:47:29,Sala_2,INFO,18.3,65.9,998,"Medición registrada: T=18.3°C, H=65.9%, CO2=998ppm"
2025-05-01T08:54:24,Sala_4,INFO,22.3,69.5,727,"Medición registrada: T=22.3°C, H=69.5%, CO2=727ppm"
2025-05-01T08:47:43,Sala_5,INFO,25.3,32.7,398,"Medición registrada: T=25.3°C, H=32.7%, CO2=398ppm"
2025-05-01T08:41:00,Sala_2,INFO,21.3,37.9,503,"Medición registrada: T=21.3°C, H=37.9%, CO2=503ppm"
2025-05-01T08:41:06,Sala_2,WARNING,25.1,35.2,1157,"Medición registrada: T=25.1°C, H=35.2%, CO2=1157ppm"
2025-05-01T09:08:40,Sala_1,WARNING,18.0,44.5,1196,"Medición registrada: T=18.0°C, H=44.5%, CO2=1196ppm"
2025-05-01T09:08:50,Sala_4,INFO,22.8,52.5,451,"Medición registrada: T=22.8°C, H=52.5%, CO2=451ppm"
2025-05-01T08:55:12,Sala_5,INFO,20.5,62.6,719,"Medición registrada: T=20.5°C, H=62.6%, CO2=719ppm"
2025-05-01T08:55:20,Sala_3,INFO,25.7,64.4,624,"Medición registrada: T=25.7°C, H=64.4%, CO2=624ppm"
2025-05-01T08:34:40,Sala_3,INFO,21.6,65.5,524,"Medición registrada: T=21.6°C, H=65.5%, CO2=524ppm"
